COMPANY NAME,CITY,LATITUDE,LONGITUDE,PRIMARY NAICS DESCRIPTION
Todo Mexico-Shoreline,Shoreline,47.773801,-122.308936,Full-Service Restaurants
Todo Mexico-Snohomish,Snohomish,47.911174,-122.096123,Full-Service Restaurants
Tofu 101,Bellevue,47.576349,-122.168595,Full-Service Restaurants
Tofu Hut,Lacey,47.03747,-122.81952,Full-Service Restaurants
Tofully,Seattle,47.59848,-122.32743,Full-Service Restaurants
Toga's Soup House,Port Angeles,48.10739,-123.44645,Full-Service Restaurants
Tokara Japanese Confectionary,Seattle,47.674201,-122.354103,Full-Service Restaurants
Tokio Mex,Pasco,46.230202,-119.09271,Full-Service Restaurants
Tokyo House,Arlington,48.149974,-122.187088,Full-Service Restaurants
Tokyo House,Everett,47.909089,-122.224976,Full-Service Restaurants
Tokyo House Inc,Bellingham,48.746525,-122.475256,Full-Service Restaurants
Tokyo Japanese Restaurant,Anacortes,48.515262,-122.613073,Full-Service Restaurants
Tokyo Japanese Restaurant,Bellevue,47.579506,-122.168827,Full-Service Restaurants
Tokyo Japanese Steak House,Federal Way,47.315564,-122.315451,Full-Service Restaurants
Tokyo Japanese Steak House,Woodinville,47.753784,-122.160695,Full-Service Restaurants
Tokyo Joe,Seattle,47.580775,-122.33524,Full-Service Restaurants
Tokyo Seoul,Pullman,46.72725,-117.16972,Full-Service Restaurants
Tokyo Stop,Kirkland,47.680477,-122.178273,Full-Service Restaurants
Tokyo Stop Teriyaki,Bellevue,47.59702,-122.14985,Full-Service Restaurants
Tokyo Stop Teriyaki,Oak Harbor,48.305839,-122.642752,Full-Service Restaurants
Tokyo Stop Teriyaki Two,Marysville,48.067077,-122.177185,Full-Service Restaurants
Tokyo Teriyaki,Everett,47.98044,-122.20894,Full-Service Restaurants
Tokyo Teriyaki,Gig Harbor,47.327348,-122.580095,Full-Service Restaurants
Tokyo Teriyaki & Wok,Everett,47.930524,-122.248415,Full-Service Restaurants
Tokyo Teriyaki & Wok,Marysville,48.100342,-122.173735,Full-Service Restaurants
Tokyo Teriyaki & Wok,Monroe,47.864285,-121.976923,Full-Service Restaurants
Tokyo Teriyaki 2,Lynnwood,47.85042,-122.282421,Full-Service Restaurants
Tokyo Town Teriyaki,Kent,47.415055,-122.196897,Full-Service Restaurants
Tom Douglas Rstrnt Corporate,Seattle,47.614586,-122.340017,Full-Service Restaurants
Tom Thumb,Lake Stevens,47.978724,-122.091413,Convenience Stores
Tom Thumb Grocery,Granite Falls,48.073047,-121.942008,Supermarkets/Other Grocery (Exc Convenience) Strs
Tom Tom Bistro,Yakima,46.577316,-120.560593,Full-Service Restaurants
Tom's Finer Foods,Seatac,47.451169,-122.289896,Supermarkets/Other Grocery (Exc Convenience) Strs
Tom's Teriyaki House,Bremerton,47.566098,-122.646138,Full-Service Restaurants
Tomato Brothers,Clarkston,46.42036,-117.04059,Full-Service Restaurants
Tomato Street Restaurant,Spokane,47.659385,-117.420391,Full-Service Restaurants
Tomato Street-Spokane,Spokane,47.71448,-117.41083,Full-Service Restaurants
Tommy C Chang,Seattle,47.611043,-122.312412,Full-Service Restaurants
Tommy Cs Sports Bar-Bistro Lic,Port Orchard,47.506827,-122.633725,Full-Service Restaurants
Tommy O's,Vancouver,45.627476,-122.672497,Full-Service Restaurants
Tommy Thai,Kirkland,47.679729,-122.178225,Full-Service Restaurants
Tommy's Burning Bush BBQ,Tumwater,46.999309,-122.919163,Full-Service Restaurants
Tommys Cafe,Renton,47.483889,-122.217244,Full-Service Restaurants
Tommys Dutch Lunch,Walla Walla,46.068471,-118.361061,Full-Service Restaurants
Ton Kiang Barbeque Noodle Hse,Seattle,47.597574,-122.324186,Full-Service Restaurants
Tonala Mexican Restaurant,Spanaway,47.05548,-122.398315,Full-Service Restaurants
Tonasket Farmers Market,Tonasket,48.737915,-119.333294,Supermarkets/Other Grocery (Exc Convenience) Strs
Tongjan Thai Restaurant,Vancouver,45.618542,-122.532869,Full-Service Restaurants
Tony's Italian Eatery,Colville,48.550124,-117.914041,Full-Service Restaurants
Tony's Just A Bite,Blaine,48.994237,-122.75193,Full-Service Restaurants
Tony's Market,East Wenatchee,47.405586,-120.260746,Supermarkets/Other Grocery (Exc Convenience) Strs
Tonys Bar & Grill,Kirkland,47.730006,-122.175134,Full-Service Restaurants
Tonys Big Cheese Pizza,Yakima,46.585289,-120.53828,Full-Service Restaurants
Tonys Italian Rstrnt-Pizzeria,Bremerton,47.569932,-122.679773,Full-Service Restaurants
Tonys Sub Shop,Walla Walla,46.073321,-118.324152,Full-Service Restaurants
Tonys Tacos,Kennewick,46.212002,-119.171873,Full-Service Restaurants
Tootsie's,Sequim,48.079397,-123.114634,Full-Service Restaurants
Top Burger Drive-In,Camas,45.590515,-122.40509,Full-Service Restaurants
Top Gun Seafood Restaurant,Bellevue,47.57803,-122.172692,Full-Service Restaurants
Top Hat Mini Mart,Seattle,47.507012,-122.333998,Supermarkets/Other Grocery (Exc Convenience) Strs
Top Market,Sedro Woolley,48.502797,-122.254125,Supermarkets/Other Grocery (Exc Convenience) Strs
Top Market & Deli,Bothell,47.743734,-122.183226,Supermarkets/Other Grocery (Exc Convenience) Strs
Top Notch Cafe,Colfax,46.88226,-117.364532,Full-Service Restaurants
Top Of India,Spokane Valley,47.656661,-117.255228,Full-Service Restaurants
Top Of Tacoma Bar & Cafe,Tacoma,47.229009,-122.420605,Full-Service Restaurants
Top Of The Inn Restaurant,Seatac,47.447029,-122.295396,Full-Service Restaurants
Top Pho Vietnamese Restaurant,Auburn,47.296121,-122.247326,Full-Service Restaurants
Top Pot,Mill Creek,47.858582,-122.219624,Full-Service Restaurants
Top Shelf Grill,Vancouver,45.625929,-122.672019,Full-Service Restaurants
Topolino Pizza,Bellevue,47.61706,-122.19832,Full-Service Restaurants
Tops Handyman Svc,Washougal,45.57301,-122.322953,Full-Service Restaurants
Topsales Seafood Bar,Friday Harbor,48.535321,-123.015807,Full-Service Restaurants
Topside Bar & Grill,Steilacoom,47.172424,-122.597998,Full-Service Restaurants
Torero's Mexican Restaurant,Renton,47.498134,-122.203108,Full-Service Restaurants
Torero's Taqueria The Commons,Federal Way,47.313033,-122.30394,Full-Service Restaurants
Toreros,Renton,47.477972,-122.216277,Full-Service Restaurants
Toreros Mexican Rstrnt-North,Renton,47.445197,-122.197925,Full-Service Restaurants
Toro Sushi & Teriyaki,Battle Ground,45.78066,-122.562007,Full-Service Restaurants
Torre Cafe,Bellingham,48.752265,-122.4785,Full-Service Restaurants
Tortas Condesa,Seattle,47.6183,-122.326031,Full-Service Restaurants
Tortas Locas,Federal Way,47.32861,-122.31214,Full-Service Restaurants
Tortas Locas,Lynnwood,47.810149,-122.323707,Full-Service Restaurants
Tortas Locas,Tacoma,47.207316,-122.484149,Full-Service Restaurants
Tortas Locas #3,Burien,47.469144,-122.346067,Full-Service Restaurants
Tortas Locas LLC,Renton,47.488283,-122.166898,Full-Service Restaurants
Tortas Locas Tienda,Everett,47.910955,-122.237489,Full-Service Restaurants
Tortilla Jalisco,Shelton,47.212993,-123.099137,Full-Service Restaurants
Tortilleria Las Palmas,Pasco,46.233862,-119.103807,Full-Service Restaurants
Toscano,Bellevue,47.62082,-122.19661,Full-Service Restaurants
Toscanos Cafe & Wine Bar,Puyallup,47.194804,-122.254447,Full-Service Restaurants
Toshi's Grill,Mill Creek,47.851662,-122.218247,Full-Service Restaurants
Toshi's Teriyaki,Bellevue,47.610173,-122.198588,Full-Service Restaurants
Toshi's Teriyaki,Burien,47.475977,-122.333779,Full-Service Restaurants
Toshi's Teriyaki,Everett,47.909226,-122.227627,Full-Service Restaurants
Toshi's Teriyaki,Everett,47.976208,-122.209606,Full-Service Restaurants
Toshi's Teriyaki,Lynnwood,47.80953,-122.323925,Full-Service Restaurants
Toshi's Teriyaki,Mercer Island,47.54174,-122.22519,Full-Service Restaurants
Toshi's Teriyaki,Seattle,47.661,-122.28769,Full-Service Restaurants
Toshi's Teriyaki,Seattle,47.52256,-122.36555,Full-Service Restaurants
Toshi's Teryiaki,Issaquah,47.54607,-122.06186,Full-Service Restaurants
Toshio's Teriyaki,Seattle,47.588242,-122.305437,Full-Service Restaurants
Toshis Teriyaki,Edmonds,47.81137,-122.37906,Full-Service Restaurants
Toshis Teriyaki,Kenmore,47.7583,-122.24845,Full-Service Restaurants
Toshis Teriyaki,Renton,47.50419,-122.17713,Full-Service Restaurants
Toshis Teriyaki,Shoreline,47.777169,-122.311054,Full-Service Restaurants
Toshis Teriyaki Inc,Kirkland,47.666856,-122.196337,Full-Service Restaurants
Toss'd,Seattle,47.610384,-122.33521,Full-Service Restaurants
Tostadas Amigos,Connell,46.662186,-118.867437,Full-Service Restaurants
Totem Family Dining,Everett,47.958998,-122.210908,Full-Service Restaurants
Totem Lake Food Store,Kirkland,47.711506,-122.187569,Supermarkets/Other Grocery (Exc Convenience) Strs
Totem Smokehouse Smoked Salmon,Seattle,47.609981,-122.342642,Full-Service Restaurants
Totos Teriyaki & Wok,Lacey,47.037214,-122.803399,Full-Service Restaurants
Toulouse Petit Kitchen-Lounge,Seattle,47.624861,-122.357101,Full-Service Restaurants
Tower Coffee Bar & Grill,Tacoma,47.252614,-122.443952,Full-Service Restaurants
Town & Country Lanes,Connell,46.662186,-118.867437,Full-Service Restaurants
Town & Country Market Inc,Bainbridge Isle,47.624577,-122.517979,Supermarkets/Other Grocery (Exc Convenience) Strs
Town & Country Markets Inc,Mill Creek,47.857291,-122.220275,Supermarkets/Other Grocery (Exc Convenience) Strs
Town & Country Markets Inc,Warden,46.968499,-119.040989,Supermarkets/Other Grocery (Exc Convenience) Strs
Town Center Teriyaki,Mill Creek,47.856294,-122.2207,Full-Service Restaurants
Town Market 2,Seattle,47.707393,-122.323141,Supermarkets/Other Grocery (Exc Convenience) Strs
Town Square Burien Market,Burien,47.467004,-122.344306,Supermarkets/Other Grocery (Exc Convenience) Strs
Town Story,Everett,47.941313,-122.217197,Full-Service Restaurants
Toyama Japanese,Everett,47.905939,-122.242919,Full-Service Restaurants
Toyoda Sushi,Seattle,47.720505,-122.295157,Full-Service Restaurants
Toyota Sushi,Federal Way,47.307353,-122.33476,Full-Service Restaurants
Toys Cafe,Bellevue,47.610683,-122.198915,Full-Service Restaurants
Trace,Seattle,47.607386,-122.333631,Full-Service Restaurants
Trackside Pizza,Puyallup,47.192411,-122.293163,Full-Service Restaurants
Trackside Pizza,Sumner,47.203145,-122.239893,Full-Service Restaurants
Tracyton Market,Bremerton,47.608955,-122.654972,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joe's,Issaquah,47.544029,-122.05211,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joe's,Kirkland,47.710739,-122.180737,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Bellevue,47.631485,-122.13375,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Bellevue,47.614721,-122.185542,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Bellingham,48.762372,-122.463908,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Federal Way,47.31364,-122.31046,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Kent,47.358619,-122.168142,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Lynnwood,47.822775,-122.31653,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Olympia,47.033263,-122.937675,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Redmond,47.674916,-122.127643,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Sammamish,47.613825,-122.035317,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Seattle,47.615668,-122.310095,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Seattle,47.636473,-122.35688,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Seattle,47.56206,-122.381023,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Seattle,47.66312,-122.317489,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Seattle,47.662266,-122.373773,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Shoreline,47.755454,-122.343382,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Silverdale,47.655211,-122.682535,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Spokane,47.62897,-117.36676,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Spokane,47.70891,-117.40957,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,University Place,47.223095,-122.538192,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes,Vancouver,45.619506,-122.553405,Supermarkets/Other Grocery (Exc Convenience) Strs
Trader Joes Logistics Dept Lcy,Lacey,47.085323,-122.766734,Supermarkets/Other Grocery (Exc Convenience) Strs
Traditional Thai & Deep Tissue,Seattle,47.551488,-122.311449,Full-Service Restaurants
Trails End Tap House & Rstrnt,Snohomish,47.917965,-122.087895,Full-Service Restaurants
Train Wreck Bar & Grill,Burlington,48.475828,-122.329456,Full-Service Restaurants
Trang's Kitchen,Lacey,47.007071,-122.810193,Full-Service Restaurants
Trans Ocean Products,Lynnwood,47.866868,-122.238955,Supermarkets/Other Grocery (Exc Convenience) Strs
Trapper Sushi,Kent,47.383761,-122.234843,Full-Service Restaurants
Trapper's Sushi,Lacey,47.05923,-122.76795,Full-Service Restaurants
Trapper's Sushi,North Bend,47.489451,-121.791797,Full-Service Restaurants
Trapper's Sushi,Sumner,47.235601,-122.247048,Full-Service Restaurants
Trapper's Sushi,Tacoma,47.255015,-122.477325,Full-Service Restaurants
Trappers Sushi,Puyallup,47.154158,-122.293983,Full-Service Restaurants
Trappers Sushi Of Barmerton,Bremerton,47.62011,-122.63063,Full-Service Restaurants
Traveler Montlake,Seattle,47.639826,-122.302393,Full-Service Restaurants
Traylor's Restaurant,Port Angeles,48.106186,-123.367164,Full-Service Restaurants
Treat,Vancouver,45.62901,-122.67355,Full-Service Restaurants
Treehouse Cafe,Bainbridge Isle,47.603885,-122.547483,Full-Service Restaurants
Treeroot Espresso & Edibles,Bainbridge Isle,47.624941,-122.520952,Full-Service Restaurants
Trejos Mexican Cuisine,Pasco,46.241796,-119.114116,Full-Service Restaurants
Trellis,Kirkland,47.675624,-122.20346,Full-Service Restaurants
Trendys Pizzeria,Keyport,47.701686,-122.625549,Full-Service Restaurants
Tres Agave,Belfair,47.450634,-122.826838,Full-Service Restaurants
Tres Hermanos,Kirkland,47.679158,-122.168422,Full-Service Restaurants
Tres Hermanos,Marysville,48.100054,-122.175196,Full-Service Restaurants
Tres Marias Family Mexican,Monroe,47.855471,-121.971574,Full-Service Restaurants
Tri Teriyaki,West Richland,46.30345,-119.35791,Full-Service Restaurants
Tri-One Food Store,Tacoma,47.206242,-122.443603,Supermarkets/Other Grocery (Exc Convenience) Strs
Trilogy Crab Pots,Bellingham,48.783078,-122.54464,Full-Service Restaurants
Trinos,Oroville,48.924084,-119.303714,Full-Service Restaurants
Triple Door,Seattle,47.608477,-122.337704,Full-Service Restaurants
Triple L,Spokane,47.710114,-117.372748,Full-Service Restaurants
Triz Sandwich & Coffee Co,Snohomish,47.808987,-122.101052,Full-Service Restaurants
Tropea Ristorante Italiano,Redmond,47.679854,-122.124471,Full-Service Restaurants
Trophy Cupcakes & Party,Seattle,47.660836,-122.335587,Full-Service Restaurants
Tropical Hut LLC,Seattle,47.550539,-122.27771,Full-Service Restaurants
Tropicos Breeze,Seattle,47.69996,-122.34432,Full-Service Restaurants
Trout Lake Country Inn,Trout Lake,46.002181,-121.539417,Full-Service Restaurants
Trout Lodge,Naches,46.670759,-120.986523,Full-Service Restaurants
Trove,Seattle,47.61433,-122.325193,Full-Service Restaurants
True Legends Grill,Liberty Lake,47.674837,-117.112205,Full-Service Restaurants
Trumpeter Public House,Mt Vernon,48.418775,-122.339051,Full-Service Restaurants
Tsukushinbo,Seattle,47.59992,-122.32691,Full-Service Restaurants
Tsunami Sushi Moses Lake,Moses Lake,47.12998,-119.27815,Full-Service Restaurants
TU Taqueria,Othello,46.826921,-119.169921,Full-Service Restaurants
Tubs Gourmet Submarine Sndwchs,Seattle,47.709463,-122.300923,Full-Service Restaurants
Tugboats,Curlew,48.879276,-118.605197,Full-Service Restaurants
Tuk Muk Farm,Woodinville,47.744691,-122.15077,Full-Service Restaurants
Tuk Tuk Thai Kitchen,Seattle,47.648191,-122.378547,Full-Service Restaurants
Tukwila Pantry,Tukwila,47.478504,-122.292279,Supermarkets/Other Grocery (Exc Convenience) Strs
Tulalip Bay At Tulalip Resrt,Quil Ceda Vlg,48.08825,-122.186185,Full-Service Restaurants
Tulio,Seattle,47.607617,-122.332329,Full-Service Restaurants
Tullys Good Times,Seattle,47.580775,-122.33524,Full-Service Restaurants
Tumbleweeds Mexican Flair,Richland,46.278227,-119.281774,Full-Service Restaurants
Tuna House,Bellevue,47.57345,-122.144381,Full-Service Restaurants
Tuna House,Bellevue,47.609768,-122.139697,Full-Service Restaurants
Tung Kee Michigan Gia,Seattle,47.502513,-122.355514,Full-Service Restaurants
Tup Tim Thai,Seattle,47.624837,-122.359056,Full-Service Restaurants
Turkish Delight,Seattle,47.61036,-122.34317,Full-Service Restaurants
Turners,Everett,47.978912,-122.200738,Full-Service Restaurants
Turners Grocery,Lake Stevens,47.966035,-122.110945,Supermarkets/Other Grocery (Exc Convenience) Strs
Tuscan Stone Pizza,Bellevue,47.634108,-122.201569,Full-Service Restaurants
Tuscanos Italian Kitchen,Monroe,47.862643,-121.975703,Full-Service Restaurants
Tuscany At Des Moines Creek,Des Moines,47.406268,-122.324389,Full-Service Restaurants
Tutta Bella Columbia City,Seattle,47.5572,-122.284447,Full-Service Restaurants
Tutta Bella Neapolitan,Seattle,47.618371,-122.33804,Full-Service Restaurants
Tutta Bella Neapolitan,Seattle,47.66045,-122.34247,Full-Service Restaurants
Tutta Bella-Crossroads,Bellevue,47.619597,-122.130571,Full-Service Restaurants
Tutta Bella-Issaquah,Issaquah,47.54296,-122.04776,Full-Service Restaurants
Tuxedo Bar & Grill,Prescott,46.299179,-118.315142,Full-Service Restaurants
Tw Market,Sunnyside,46.32016,-120.004448,Supermarkets/Other Grocery (Exc Convenience) Strs
Twedes Cafe,North Bend,47.477178,-121.763648,Full-Service Restaurants
Tweezy's Lunch Box Express,Tacoma,47.245465,-122.467937,Full-Service Restaurants
Twentieth Avenue Grocery,Longview,46.124615,-122.952435,Supermarkets/Other Grocery (Exc Convenience) Strs
Twigs Bistro & Martini Bar,Spokane,47.614455,-117.368664,Full-Service Restaurants
Twigs Bistro & Martini Bar,Spokane Valley,47.67558,-117.20581,Full-Service Restaurants
Twilight Pizza Bistro,Camas,45.607623,-122.475149,Full-Service Restaurants
Twin Dragon,Duvall,47.77293,-121.90161,Full-Service Restaurants
Twin Foxes,Everett,47.978822,-122.194091,Full-Service Restaurants
Twin Peaks Restaurant,Tukwila,47.441599,-122.260375,Full-Service Restaurants
Twinco Inc,Lacey,47.026584,-122.752454,Full-Service Restaurants
Twins Chicken Tenders,Tukwila,47.45785,-122.25735,Full-Service Restaurants
Twist Martini Lounge,Tacoma,47.253972,-122.436883,Full-Service Restaurants
Twisted Cuban Cafe & Bar,Woodinville,47.753116,-122.170725,Full-Service Restaurants
Twisted Kilt Traditional Irish,Puyallup,47.191374,-122.293278,Full-Service Restaurants
Twisted Nightclub,Everett,47.980664,-122.215758,Full-Service Restaurants
Twisted Sisters Creations,Yakima,46.599281,-120.522537,Full-Service Restaurants
Two Columns,Spokane Valley,47.657542,-117.249656,Full-Service Restaurants
Two Seven Public House,Spokane,47.629781,-117.370292,Full-Service Restaurants
Two Shoe Bbq,Seattle,47.657214,-122.363325,Full-Service Restaurants
Ty's Bar & Grill,West Richland,46.297281,-119.337958,Full-Service Restaurants
Tyee,Coupeville,48.208234,-122.684949,Full-Service Restaurants
Tyee Farms,Camano Island,48.089469,-122.38995,Supermarkets/Other Grocery (Exc Convenience) Strs
Tyler's Donut House,Everett,47.897002,-122.25247,Full-Service Restaurants
U & I Cafe,Tacoma,47.178569,-122.462536,Full-Service Restaurants
U Don Fresh Japanese Noodle,Seattle,47.661735,-122.313192,Full-Service Restaurants
U P Station Bar & Grill,University Place,47.235427,-122.547998,Full-Service Restaurants
Udupi Cafe,Bellevue,47.631104,-122.144982,Full-Service Restaurants
Ugly Mug Cafe,Seattle,47.659765,-122.313736,Full-Service Restaurants
Ukawa Teriyaki,Bothell,47.863428,-122.178534,Full-Service Restaurants
Ukraine International Foods,Seattle,47.704863,-122.355065,Supermarkets/Other Grocery (Exc Convenience) Strs
Uli's Sausage Bier Garten LLC,Seattle,47.608887,-122.34097,Full-Service Restaurants
Ulysses Restaurant & Lounge,Tukwila,47.456559,-122.280752,Full-Service Restaurants
Uma Thai,Kenmore,47.756645,-122.235422,Full-Service Restaurants
Umami Asian Cuisine,Mukilteo,47.887578,-122.295633,Full-Service Restaurants
Umi Steak House,Seattle,47.613294,-122.346051,Full-Service Restaurants
UMI Teriyaki,Mt Vernon,48.413673,-122.311777,Full-Service Restaurants
Un Bien,Seattle,47.674819,-122.406132,Full-Service Restaurants
Un Bien,Seattle,47.681608,-122.376422,Full-Service Restaurants
Uncle Buck's Fishbowl-Grill,Tacoma,47.185803,-122.462506,Full-Service Restaurants
Uncle D's Woodfired Pizza,Battle Ground,45.775388,-122.522331,Full-Service Restaurants
Uncle Daves Cafe,Port Orchard,47.519337,-122.608827,Full-Service Restaurants
Uncle Jims Smokehouse,Chehalis,46.632837,-123.118994,Full-Service Restaurants
Uncle Lee's,Seattle,47.661212,-122.291918,Full-Service Restaurants
Uncle Leroy's Bbq,Spokane Valley,47.654773,-117.239188,Full-Service Restaurants
Uncle Mike's Barbecue-Cider Br,Seattle,47.715045,-122.312461,Full-Service Restaurants
Uncle Mo's Snappy Inn,Renton,47.478848,-122.207021,Full-Service Restaurants
Uncle Peteza's Pizzeria,Bothell,47.791982,-122.233521,Full-Service Restaurants
Uncle Petezas,Bothell,47.778673,-122.218986,Full-Service Restaurants
Uncle Si's Pizza,Sammamish,47.579546,-122.074339,Full-Service Restaurants
Uncle Si's Pizza,Snoqualmie,47.5303,-121.87335,Full-Service Restaurants
Uncle Tonys Pizza,Goldendale,45.822577,-120.82269,Full-Service Restaurants
Uncle Ulis,Leavenworth,47.595885,-120.660893,Full-Service Restaurants
Underdogs Sports Pub & Grill,Spokane Valley,47.695546,-117.204541,Full-Service Restaurants
Underground Tour,Seattle,47.602377,-122.333653,Full-Service Restaurants
Underground Tour Cafe,Seattle,47.602377,-122.333653,Full-Service Restaurants
Uneeda Burger,Seattle,47.659502,-122.349631,Full-Service Restaurants
Unforgiven Lounge,Spokane,47.768498,-117.420959,Full-Service Restaurants
UNI Teriyaki,Tacoma,47.14596,-122.43493,Full-Service Restaurants
Union Market,Seattle,47.612873,-122.304903,Supermarkets/Other Grocery (Exc Convenience) Strs
Union Station Market,Seattle,47.59917,-122.32766,Supermarkets/Other Grocery (Exc Convenience) Strs
United Source Muay Thai,Kirkland,47.707335,-122.175777,Full-Service Restaurants
University Pizzeria,Seattle,47.662162,-122.313447,Full-Service Restaurants
University Teriyaki,Seattle,47.65718,-122.312935,Full-Service Restaurants
Upstage Theatre & Restaurant,Port Townsend,48.11471,-122.75726,Full-Service Restaurants
Upstairs,Seattle,47.613305,-122.345021,Full-Service Restaurants
Uptown China Restaurant,Seattle,47.619945,-122.356368,Full-Service Restaurants
Uptown Espresso,Seattle,47.639503,-122.399583,Full-Service Restaurants
Uptown Espresso,Seattle,47.623842,-122.356786,Full-Service Restaurants
Uptown Espresso & Bakery,Seattle,47.614661,-122.35497,Full-Service Restaurants
Uptown Koffee KAFE,Milton,47.250318,-122.298738,Full-Service Restaurants
Uptown Pub,Port Townsend,48.117297,-122.761043,Full-Service Restaurants
Uptown Tavern,Richland,46.288783,-119.275594,Full-Service Restaurants
Urara,Seattle,47.609937,-122.341843,Full-Service Restaurants
Urban Buzz Cafe,Wenatchee,47.42303,-120.31111,Full-Service Restaurants
Urban Cafe,Seattle,47.621856,-122.362456,Full-Service Restaurants
Urban Elk Kitchen & Bar,Tacoma,47.241236,-122.476486,Full-Service Restaurants
Urban Salon & Grill,Longview,46.135512,-122.934599,Full-Service Restaurants
Urban Super Foods,Liberty Lake,47.672447,-117.077334,Supermarkets/Other Grocery (Exc Convenience) Strs
Urbane In The Hyatt At Olive 8,Seattle,47.613723,-122.334396,Full-Service Restaurants
Urbia Fresh Cafe,Kent,47.38459,-122.231471,Full-Service Restaurants
URM Cash & Carry,Wenatchee,47.471971,-120.329466,Convenience Stores
URM Cash & Carry,Yakima,46.599213,-120.51574,Supermarkets/Other Grocery (Exc Convenience) Strs
URM Stores Inc,Spokane,47.660529,-117.391999,Supermarkets/Other Grocery (Exc Convenience) Strs
US Courthouse Cafe,Seattle,47.614629,-122.335833,Full-Service Restaurants
Utopia Cafe,Shoreline,47.7579,-122.310298,Full-Service Restaurants
Uwajimaya Inc,Bellevue,47.616026,-122.181942,Supermarkets/Other Grocery (Exc Convenience) Strs
Uwajimaya Inc,Renton,47.471628,-122.212131,Supermarkets/Other Grocery (Exc Convenience) Strs
Uwajimaya Inc,Seattle,47.561566,-122.327432,Supermarkets/Other Grocery (Exc Convenience) Strs
Uwajimaya Inc,Seattle,47.59738,-122.327634,Supermarkets/Other Grocery (Exc Convenience) Strs
V Garden,Kent,47.438848,-122.222265,Full-Service Restaurants
V R C A D E,Seattle,47.622155,-122.358404,Full-Service Restaurants
Vaca Loca The Latin Taste,Seattle,47.620565,-122.320958,Full-Service Restaurants
Vahora LLC,Kent,47.358117,-122.292325,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley Grocery Gas,Spokane Valley,47.656597,-117.172683,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley Harvest,Federal Way,47.342166,-122.301801,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley Liquidation,Tacoma,47.167819,-122.434032,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley Market,Puyallup,47.206938,-122.282439,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley Mart Inc,Algona,47.278875,-122.250148,Convenience Stores
Valley Store,Valley,48.171554,-117.752571,Supermarkets/Other Grocery (Exc Convenience) Strs
Valley View Market,Toppenish,46.376835,-120.30088,Supermarkets/Other Grocery (Exc Convenience) Strs
Valmark Inc,Friday Harbor,48.534522,-123.012061,Supermarkets/Other Grocery (Exc Convenience) Strs
Van Loi Noodle Co,Seattle,47.574507,-122.294761,Full-Service Restaurants
Van's Burger,Olympia,46.98446,-122.77106,Full-Service Restaurants
Vancouver Black Bear Diner,Vancouver,45.609742,-122.503646,Full-Service Restaurants
Vapen Cherrys Vapor Cafe,Puyallup,47.096322,-122.354013,Full-Service Restaurants
Varlamos Pizzeria,Seattle,47.660944,-122.288415,Full-Service Restaurants
Varsity Inn Restaurant,Seattle,47.647879,-122.335987,Full-Service Restaurants
Varsity Pizza,Eatonville,46.959811,-122.357563,Full-Service Restaurants
Vashon Market,Vashon,47.446565,-122.462284,Supermarkets/Other Grocery (Exc Convenience) Strs
Vashon Thriftway,Vashon,47.429244,-122.466938,Supermarkets/Other Grocery (Exc Convenience) Strs
Vat's Corner Market,Tacoma,47.220836,-122.420926,Supermarkets/Other Grocery (Exc Convenience) Strs
Vatsana Thai Restaurant,Seattle,47.521778,-122.364625,Full-Service Restaurants
Vegan Haven,Seattle,47.668379,-122.312669,Fruit & Vegetable Markets
Veggie Grill,Seattle,47.610004,-122.336528,Full-Service Restaurants
Veggie Grill,Seattle,47.6633,-122.298262,Full-Service Restaurants
Veggie Grill,Seattle,47.62309,-122.33673,Full-Service Restaurants
